,data,timestamp
13387,"{'avgHighPrice': 2455, 'highPriceVolume': 13, 'avgLowPrice': 2325, 'lowPriceVolume': 23}",1651579200
13389,"{'avgHighPrice': 3802, 'highPriceVolume': 14, 'avgLowPrice': 3750, 'lowPriceVolume': 14}",1651579200
1339,"{'avgHighPrice': 306, 'highPriceVolume': 5, 'avgLowPrice': 185, 'lowPriceVolume': 37}",1651579200
13391,"{'avgHighPrice': 19, 'highPriceVolume': 32114, 'avgLowPrice': 20, 'lowPriceVolume': 7252}",1651579200
1341,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 643, 'lowPriceVolume': 17}",1651579200
13421,"{'avgHighPrice': 4, 'highPriceVolume': 491741, 'avgLowPrice': 4, 'lowPriceVolume': 41315}",1651579200
1343,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 656, 'lowPriceVolume': 2}",1651579200
13431,"{'avgHighPrice': 110, 'highPriceVolume': 2801, 'avgLowPrice': 99, 'lowPriceVolume': 28257}",1651579200
13439,"{'avgHighPrice': 1946, 'highPriceVolume': 4079, 'avgLowPrice': 1881, 'lowPriceVolume': 14907}",1651579200
13441,"{'avgHighPrice': 2000, 'highPriceVolume': 29700, 'avgLowPrice': 1964, 'lowPriceVolume': 24515}",1651579200
13448,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 500, 'lowPriceVolume': 15}",1651579200
1345,"{'avgHighPrice': 4000, 'highPriceVolume': 3, 'avgLowPrice': 2411, 'lowPriceVolume': 24}",1651579200
13451,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 499, 'lowPriceVolume': 1}",1651579200
13454,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 409, 'lowPriceVolume': 2}",1651579200
13460,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 632, 'lowPriceVolume': 2}",1651579200
1347,"{'avgHighPrice': 24972, 'highPriceVolume': 84, 'avgLowPrice': 24597, 'lowPriceVolume': 851}",1651579200
13472,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 693, 'lowPriceVolume': 12}",1651579200
13475,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 732, 'lowPriceVolume': 148}",1651579200
13478,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 1351, 'lowPriceVolume': 36}",1651579200
13481,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 950, 'lowPriceVolume': 12}",1651579200
13484,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 1125, 'lowPriceVolume': 15}",1651579200
13487,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 1400, 'lowPriceVolume': 40}",1651579200
1349,"{'avgHighPrice': 160, 'highPriceVolume': 1, 'avgLowPrice': 103, 'lowPriceVolume': 32}",1651579200
13490,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 1600, 'lowPriceVolume': 36}",1651579200
13493,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 1619, 'lowPriceVolume': 50}",1651579200
13496,"{'avgHighPrice': 2522, 'highPriceVolume': 192, 'avgLowPrice': 2520, 'lowPriceVolume': 137}",1651579200
13499,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 2638, 'lowPriceVolume': 12}",1651579200
13502,"{'avgHighPrice': 3771, 'highPriceVolume': 60, 'avgLowPrice': 3769, 'lowPriceVolume': 142}",1651579200
13505,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 2117, 'lowPriceVolume': 27}",1651579200
13508,"{'avgHighPrice': 3640, 'highPriceVolume': 41, 'avgLowPrice': 3633, 'lowPriceVolume': 757}",1651579200
1351,"{'avgHighPrice': 79, 'highPriceVolume': 131, 'avgLowPrice': 77, 'lowPriceVolume': 160}",1651579200
13511,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 6500, 'lowPriceVolume': 2221}",1651579200
1353,"{'avgHighPrice': 200, 'highPriceVolume': 6, 'avgLowPrice': 83, 'lowPriceVolume': 48}",1651579200
1355,"{'avgHighPrice': 200, 'highPriceVolume': 27, 'avgLowPrice': 112, 'lowPriceVolume': 66}",1651579200
1357,"{'avgHighPrice': 486, 'highPriceVolume': 31, 'avgLowPrice': 463, 'lowPriceVolume': 39}",1651579200
13573,"{'avgHighPrice': 450, 'highPriceVolume': 5584, 'avgLowPrice': 445, 'lowPriceVolume': 23300}",1651579200
13576,"{'avgHighPrice': 46872384, 'highPriceVolume': 16, 'avgLowPrice': 46385807, 'lowPriceVolume': 12}",1651579200
1359,"{'avgHighPrice': 7193, 'highPriceVolume': 83, 'avgLowPrice': 7180, 'lowPriceVolume': 334}",1651579200
1361,"{'avgHighPrice': 637, 'highPriceVolume': 5, 'avgLowPrice': 636, 'lowPriceVolume': 4}",1651579200
1363,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 80, 'lowPriceVolume': 2}",1651579200
1365,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 165, 'lowPriceVolume': 182}",1651579200
13652,"{'avgHighPrice': 79870324, 'highPriceVolume': 21, 'avgLowPrice': 79219316, 'lowPriceVolume': 25}",1651579200
13658,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 203, 'lowPriceVolume': 21}",1651579200
1367,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 551, 'lowPriceVolume': 1}",1651579200
1369,"{'avgHighPrice': 749, 'highPriceVolume': 125, 'avgLowPrice': 725, 'lowPriceVolume': 10}",1651579200
1371,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 2168, 'lowPriceVolume': 88}",1651579200
1373,"{'avgHighPrice': 24444, 'highPriceVolume': 5, 'avgLowPrice': 24456, 'lowPriceVolume': 169}",1651579200
1375,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 120, 'lowPriceVolume': 11}",1651579200
1377,"{'avgHighPrice': 119237, 'highPriceVolume': 15, 'avgLowPrice': 119086, 'lowPriceVolume': 89}",1651579200
1379,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 72, 'lowPriceVolume': 18}",1651579200
1381,"{'avgHighPrice': 1561, 'highPriceVolume': 21, 'avgLowPrice': 1526, 'lowPriceVolume': 16}",1651579200
1383,"{'avgHighPrice': 1077, 'highPriceVolume': 16, 'avgLowPrice': 1014, 'lowPriceVolume': 42}",1651579200
1385,"{'avgHighPrice': 864, 'highPriceVolume': 17, 'avgLowPrice': 678, 'lowPriceVolume': 1}",1651579200
1387,"{'avgHighPrice': 1360, 'highPriceVolume': 17, 'avgLowPrice': 1220, 'lowPriceVolume': 11}",1651579200
1389,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 50, 'lowPriceVolume': 1}",1651579200
139,"{'avgHighPrice': 7800, 'highPriceVolume': 1468, 'avgLowPrice': 7753, 'lowPriceVolume': 4784}",1651579200
1391,"{'avgHighPrice': 7895, 'highPriceVolume': 40392, 'avgLowPrice': 7867, 'lowPriceVolume': 51925}",1651579200
1393,"{'avgHighPrice': 9150, 'highPriceVolume': 604, 'avgLowPrice': 8955, 'lowPriceVolume': 872}",1651579200
1395,"{'avgHighPrice': 8386, 'highPriceVolume': 86, 'avgLowPrice': 7278, 'lowPriceVolume': 473}",1651579200
1397,"{'avgHighPrice': 8892, 'highPriceVolume': 55866, 'avgLowPrice': 8856, 'lowPriceVolume': 15361}",1651579200
1399,"{'avgHighPrice': 8924, 'highPriceVolume': 29, 'avgLowPrice': 8851, 'lowPriceVolume': 2165}",1651579200
1401,"{'avgHighPrice': 26487, 'highPriceVolume': 15, 'avgLowPrice': 25050, 'lowPriceVolume': 30}",1651579200
1403,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 24800, 'lowPriceVolume': 31}",1651579200
1405,"{'avgHighPrice': 26500, 'highPriceVolume': 3, 'avgLowPrice': 25004, 'lowPriceVolume': 299}",1651579200
1407,"{'avgHighPrice': 27622, 'highPriceVolume': 1, 'avgLowPrice': 26363, 'lowPriceVolume': 84}",1651579200
141,"{'avgHighPrice': 5500, 'highPriceVolume': 1, 'avgLowPrice': 4911, 'lowPriceVolume': 60}",1651579200
1420,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 85, 'lowPriceVolume': 2}",1651579200
1424,"{'avgHighPrice': 125, 'highPriceVolume': 9, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
1428,"{'avgHighPrice': 144, 'highPriceVolume': 4, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
143,"{'avgHighPrice': 2710, 'highPriceVolume': 2, 'avgLowPrice': 2455, 'lowPriceVolume': 97}",1651579200
1430,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 758, 'lowPriceVolume': 63}",1651579200
1432,"{'avgHighPrice': 8256, 'highPriceVolume': 5, 'avgLowPrice': 8198, 'lowPriceVolume': 422}",1651579200
1434,"{'avgHighPrice': 29888, 'highPriceVolume': 1, 'avgLowPrice': 29105, 'lowPriceVolume': 30}",1651579200
1436,"{'avgHighPrice': 14, 'highPriceVolume': 1249, 'avgLowPrice': 15, 'lowPriceVolume': 2156}",1651579200
1438,"{'avgHighPrice': 78, 'highPriceVolume': 208, 'avgLowPrice': 78, 'lowPriceVolume': 90}",1651579200
1440,"{'avgHighPrice': 233, 'highPriceVolume': 228, 'avgLowPrice': 229, 'lowPriceVolume': 931}",1651579200
1442,"{'avgHighPrice': 1539, 'highPriceVolume': 5, 'avgLowPrice': 1520, 'lowPriceVolume': 35}",1651579200
1444,"{'avgHighPrice': 320, 'highPriceVolume': 207, 'avgLowPrice': 316, 'lowPriceVolume': 569}",1651579200
1446,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 3005, 'lowPriceVolume': 168}",1651579200
1448,"{'avgHighPrice': 1245, 'highPriceVolume': 16, 'avgLowPrice': 1150, 'lowPriceVolume': 81}",1651579200
145,"{'avgHighPrice': 155, 'highPriceVolume': 2, 'avgLowPrice': 148, 'lowPriceVolume': 4817}",1651579200
1452,"{'avgHighPrice': 102, 'highPriceVolume': 8, 'avgLowPrice': 100, 'lowPriceVolume': 12}",1651579200
1454,"{'avgHighPrice': 200, 'highPriceVolume': 14, 'avgLowPrice': 200, 'lowPriceVolume': 6}",1651579200
1456,"{'avgHighPrice': 3551, 'highPriceVolume': 6, 'avgLowPrice': 5487, 'lowPriceVolume': 21}",1651579200
1462,"{'avgHighPrice': 229, 'highPriceVolume': 1, 'avgLowPrice': 220, 'lowPriceVolume': 18}",1651579200
147,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 90, 'lowPriceVolume': 1}",1651579200
1470,"{'avgHighPrice': 1973, 'highPriceVolume': 22, 'avgLowPrice': 1355, 'lowPriceVolume': 73}",1651579200
1472,"{'avgHighPrice': 951, 'highPriceVolume': 30, 'avgLowPrice': 900, 'lowPriceVolume': 1}",1651579200
1474,"{'avgHighPrice': 1293, 'highPriceVolume': 24, 'avgLowPrice': 1170, 'lowPriceVolume': 3}",1651579200
1476,"{'avgHighPrice': 1949, 'highPriceVolume': 25, 'avgLowPrice': 1850, 'lowPriceVolume': 10}",1651579200
1478,"{'avgHighPrice': 1813, 'highPriceVolume': 2, 'avgLowPrice': 1111, 'lowPriceVolume': 8}",1651579200
149,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 46, 'lowPriceVolume': 3}",1651579200
151,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 71, 'lowPriceVolume': 1}",1651579200
1511,"{'avgHighPrice': 47, 'highPriceVolume': 14248, 'avgLowPrice': 46, 'lowPriceVolume': 1036}",1651579200
1513,"{'avgHighPrice': 1044, 'highPriceVolume': 18851, 'avgLowPrice': 1045, 'lowPriceVolume': 64325}",1651579200
1515,"{'avgHighPrice': 204, 'highPriceVolume': 37988, 'avgLowPrice': 201, 'lowPriceVolume': 53847}",1651579200
1517,"{'avgHighPrice': 10, 'highPriceVolume': 96170, 'avgLowPrice': 10, 'lowPriceVolume': 42368}",1651579200
1519,"{'avgHighPrice': 24, 'highPriceVolume': 16707, 'avgLowPrice': 23, 'lowPriceVolume': 9549}",1651579200
1521,"{'avgHighPrice': 75, 'highPriceVolume': 6737, 'avgLowPrice': 73, 'lowPriceVolume': 16934}",1651579200
1523,"{'avgHighPrice': 144, 'highPriceVolume': 240, 'avgLowPrice': 119, 'lowPriceVolume': 276}",1651579200
1539,"{'avgHighPrice': 16, 'highPriceVolume': 32555, 'avgLowPrice': 16, 'lowPriceVolume': 4946}",1651579200
1540,"{'avgHighPrice': 149, 'highPriceVolume': 256, 'avgLowPrice': 113, 'lowPriceVolume': 27}",1651579200
1550,"{'avgHighPrice': 252, 'highPriceVolume': 25, 'avgLowPrice': 141, 'lowPriceVolume': 3}",1651579200
1552,"{'avgHighPrice': 1749, 'highPriceVolume': 3, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
157,"{'avgHighPrice': 1510, 'highPriceVolume': 10, 'avgLowPrice': 1511, 'lowPriceVolume': 1621}",1651579200
1573,"{'avgHighPrice': 54, 'highPriceVolume': 3, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
159,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 1000, 'lowPriceVolume': 13}",1651579200
1592,"{'avgHighPrice': 65, 'highPriceVolume': 13, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
1595,"{'avgHighPrice': 70, 'highPriceVolume': 21, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
1597,"{'avgHighPrice': 124, 'highPriceVolume': 12, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
1599,"{'avgHighPrice': 6, 'highPriceVolume': 1, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
1601,"{'avgHighPrice': 1819, 'highPriceVolume': 8402, 'avgLowPrice': 1811, 'lowPriceVolume': 15925}",1651579200
1603,"{'avgHighPrice': 904, 'highPriceVolume': 2584, 'avgLowPrice': 901, 'lowPriceVolume': 18155}",1651579200
1605,"{'avgHighPrice': 469, 'highPriceVolume': 4666, 'avgLowPrice': 464, 'lowPriceVolume': 5769}",1651579200
1607,"{'avgHighPrice': 372, 'highPriceVolume': 253, 'avgLowPrice': 352, 'lowPriceVolume': 28760}",1651579200
1609,"{'avgHighPrice': 653, 'highPriceVolume': 1527, 'avgLowPrice': 615, 'lowPriceVolume': 87}",1651579200
161,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 475, 'lowPriceVolume': 11}",1651579200
1611,"{'avgHighPrice': 292, 'highPriceVolume': 17, 'avgLowPrice': 260, 'lowPriceVolume': 144}",1651579200
1613,"{'avgHighPrice': 2568, 'highPriceVolume': 74, 'avgLowPrice': 2483, 'lowPriceVolume': 535}",1651579200
1615,"{'avgHighPrice': 11735, 'highPriceVolume': 6915, 'avgLowPrice': 11622, 'lowPriceVolume': 1640}",1651579200
1617,"{'avgHighPrice': 2818, 'highPriceVolume': 477, 'avgLowPrice': 2807, 'lowPriceVolume': 9862}",1651579200
1619,"{'avgHighPrice': 1288, 'highPriceVolume': 11170, 'avgLowPrice': 1268, 'lowPriceVolume': 14324}",1651579200
1621,"{'avgHighPrice': 576, 'highPriceVolume': 1497, 'avgLowPrice': 569, 'lowPriceVolume': 6280}",1651579200
1623,"{'avgHighPrice': 371, 'highPriceVolume': 1986, 'avgLowPrice': 369, 'lowPriceVolume': 17789}",1651579200
1625,"{'avgHighPrice': 383, 'highPriceVolume': 3238, 'avgLowPrice': 372, 'lowPriceVolume': 2797}",1651579200
1627,"{'avgHighPrice': 156, 'highPriceVolume': 1424, 'avgLowPrice': 140, 'lowPriceVolume': 1422}",1651579200
1629,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 2178, 'lowPriceVolume': 35}",1651579200
163,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 887, 'lowPriceVolume': 7511}",1651579200
1631,"{'avgHighPrice': 13833, 'highPriceVolume': 54, 'avgLowPrice': 13711, 'lowPriceVolume': 717}",1651579200
1635,"{'avgHighPrice': 118, 'highPriceVolume': 7044, 'avgLowPrice': 118, 'lowPriceVolume': 325}",1651579200
1637,"{'avgHighPrice': 522, 'highPriceVolume': 4192, 'avgLowPrice': 521, 'lowPriceVolume': 4282}",1651579200
1639,"{'avgHighPrice': 676, 'highPriceVolume': 2156, 'avgLowPrice': 666, 'lowPriceVolume': 2881}",1651579200
1641,"{'avgHighPrice': 1091, 'highPriceVolume': 1222, 'avgLowPrice': 1048, 'lowPriceVolume': 489}",1651579200
1643,"{'avgHighPrice': 1911, 'highPriceVolume': 556, 'avgLowPrice': 1937, 'lowPriceVolume': 86}",1651579200
1645,"{'avgHighPrice': 11951, 'highPriceVolume': 510, 'avgLowPrice': 11950, 'lowPriceVolume': 32}",1651579200
165,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 482, 'lowPriceVolume': 4}",1651579200
1654,"{'avgHighPrice': 127, 'highPriceVolume': 73, 'avgLowPrice': 124, 'lowPriceVolume': 2232}",1651579200
1656,"{'avgHighPrice': 526, 'highPriceVolume': 1012, 'avgLowPrice': 510, 'lowPriceVolume': 12}",1651579200
1658,"{'avgHighPrice': 687, 'highPriceVolume': 3014, 'avgLowPrice': 681, 'lowPriceVolume': 11441}",1651579200
1660,"{'avgHighPrice': 1095, 'highPriceVolume': 2281, 'avgLowPrice': 1094, 'lowPriceVolume': 2177}",1651579200
1662,"{'avgHighPrice': 2017, 'highPriceVolume': 1740, 'avgLowPrice': 1980, 'lowPriceVolume': 4001}",1651579200
1664,"{'avgHighPrice': 11835, 'highPriceVolume': 2, 'avgLowPrice': 11385, 'lowPriceVolume': 14}",1651579200
167,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 376, 'lowPriceVolume': 1}",1651579200
1673,"{'avgHighPrice': 126, 'highPriceVolume': 259, 'avgLowPrice': 122, 'lowPriceVolume': 21051}",1651579200
1675,"{'avgHighPrice': 436, 'highPriceVolume': 169, 'avgLowPrice': 436, 'lowPriceVolume': 1}",1651579200
1677,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 649, 'lowPriceVolume': 598}",1651579200
1679,"{'avgHighPrice': 1049, 'highPriceVolume': 901, 'avgLowPrice': 1005, 'lowPriceVolume': 501}",1651579200
1683,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 10850, 'lowPriceVolume': 1}",1651579200
169,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 303, 'lowPriceVolume': 3657}",1651579200
1692,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 150, 'lowPriceVolume': 3351}",1651579200
1694,"{'avgHighPrice': 528, 'highPriceVolume': 236, 'avgLowPrice': 483, 'lowPriceVolume': 1006}",1651579200
1696,"{'avgHighPrice': 746, 'highPriceVolume': 178, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
1698,"{'avgHighPrice': 1126, 'highPriceVolume': 2711, 'avgLowPrice': 1115, 'lowPriceVolume': 198}",1651579200
1700,"{'avgHighPrice': 2090, 'highPriceVolume': 4656, 'avgLowPrice': 2080, 'lowPriceVolume': 6}",1651579200
1702,"{'avgHighPrice': 12000, 'highPriceVolume': 3, 'avgLowPrice': 11591, 'lowPriceVolume': 2}",1651579200
1704,"{'avgHighPrice': 12334, 'highPriceVolume': 16, 'avgLowPrice': 12265, 'lowPriceVolume': 1353}",1651579200
171,"{'avgHighPrice': 211, 'highPriceVolume': 36, 'avgLowPrice': 172, 'lowPriceVolume': 1}",1651579200
1712,"{'avgHighPrice': 12410, 'highPriceVolume': 124, 'avgLowPrice': 12110, 'lowPriceVolume': 9}",1651579200
1716,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 75, 'lowPriceVolume': 1}",1651579200
1718,"{'avgHighPrice': 306, 'highPriceVolume': 29, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
1724,"{'avgHighPrice': 414, 'highPriceVolume': 4, 'avgLowPrice': 230, 'lowPriceVolume': 4}",1651579200
1725,"{'avgHighPrice': 1242, 'highPriceVolume': 325, 'avgLowPrice': 1132, 'lowPriceVolume': 1972}",1651579200
1727,"{'avgHighPrice': 586, 'highPriceVolume': 143, 'avgLowPrice': 603, 'lowPriceVolume': 667}",1651579200
1729,"{'avgHighPrice': 754, 'highPriceVolume': 125, 'avgLowPrice': 806, 'lowPriceVolume': 728}",1651579200
173,"{'avgHighPrice': 103, 'highPriceVolume': 328, 'avgLowPrice': 101, 'lowPriceVolume': 1}",1651579200
1731,"{'avgHighPrice': 1998, 'highPriceVolume': 132, 'avgLowPrice': 1936, 'lowPriceVolume': 3310}",1651579200
1733,"{'avgHighPrice': 32, 'highPriceVolume': 184, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
1734,"{'avgHighPrice': 7, 'highPriceVolume': 568218, 'avgLowPrice': 7, 'lowPriceVolume': 1722}",1651579200
1735,"{'avgHighPrice': 20, 'highPriceVolume': 5, 'avgLowPrice': 19, 'lowPriceVolume': 2}",1651579200
1739,"{'avgHighPrice': 180, 'highPriceVolume': 1723, 'avgLowPrice': 174, 'lowPriceVolume': 10}",1651579200
1741,"{'avgHighPrice': 275, 'highPriceVolume': 740, 'avgLowPrice': 284, 'lowPriceVolume': 881}",1651579200
1743,"{'avgHighPrice': 246, 'highPriceVolume': 57, 'avgLowPrice': 237, 'lowPriceVolume': 2}",1651579200
1745,"{'avgHighPrice': 1818, 'highPriceVolume': 41652, 'avgLowPrice': 1798, 'lowPriceVolume': 11520}",1651579200
1747,"{'avgHighPrice': 3510, 'highPriceVolume': 21, 'avgLowPrice': 3447, 'lowPriceVolume': 16086}",1651579200
1749,"{'avgHighPrice': 2499, 'highPriceVolume': 6685, 'avgLowPrice': 2487, 'lowPriceVolume': 15117}",1651579200
175,"{'avgHighPrice': 121, 'highPriceVolume': 17, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
1751,"{'avgHighPrice': 1793, 'highPriceVolume': 1145, 'avgLowPrice': 1768, 'lowPriceVolume': 17148}",1651579200
1753,"{'avgHighPrice': 1575, 'highPriceVolume': 7959, 'avgLowPrice': 1562, 'lowPriceVolume': 7904}",1651579200
1755,"{'avgHighPrice': 59, 'highPriceVolume': 15, 'avgLowPrice': 58, 'lowPriceVolume': 39}",1651579200
1757,"{'avgHighPrice': 147, 'highPriceVolume': 10, 'avgLowPrice': 75, 'lowPriceVolume': 1}",1651579200
1759,"{'avgHighPrice': 40, 'highPriceVolume': 1898, 'avgLowPrice': 35, 'lowPriceVolume': 12095}",1651579200
1761,"{'avgHighPrice': 163, 'highPriceVolume': 18596, 'avgLowPrice': 162, 'lowPriceVolume': 14274}",1651579200
1763,"{'avgHighPrice': 299, 'highPriceVolume': 42, 'avgLowPrice': 270, 'lowPriceVolume': 2}",1651579200
1765,"{'avgHighPrice': 567, 'highPriceVolume': 60, 'avgLowPrice': 432, 'lowPriceVolume': 8}",1651579200
1767,"{'avgHighPrice': 249, 'highPriceVolume': 57, 'avgLowPrice': 251, 'lowPriceVolume': 6}",1651579200
1769,"{'avgHighPrice': 820, 'highPriceVolume': 31, 'avgLowPrice': 822, 'lowPriceVolume': 5}",1651579200
177,"{'avgHighPrice': 67, 'highPriceVolume': 1, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
1771,"{'avgHighPrice': 545, 'highPriceVolume': 8, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
1773,"{'avgHighPrice': 516, 'highPriceVolume': 17, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
1775,"{'avgHighPrice': 122, 'highPriceVolume': 79619, 'avgLowPrice': 120, 'lowPriceVolume': 137372}",1651579200
1777,"{'avgHighPrice': 120, 'highPriceVolume': 103816, 'avgLowPrice': 119, 'lowPriceVolume': 36530}",1651579200
1779,"{'avgHighPrice': 4, 'highPriceVolume': 32707, 'avgLowPrice': 3, 'lowPriceVolume': 110376}",1651579200
1781,"{'avgHighPrice': 53, 'highPriceVolume': 84, 'avgLowPrice': 50, 'lowPriceVolume': 2}",1651579200
1783,"{'avgHighPrice': 50, 'highPriceVolume': 17193, 'avgLowPrice': 49, 'lowPriceVolume': 7233}",1651579200
1785,"{'avgHighPrice': 84, 'highPriceVolume': 7, 'avgLowPrice': 84, 'lowPriceVolume': 1}",1651579200
1787,"{'avgHighPrice': 60, 'highPriceVolume': 48, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
179,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 61, 'lowPriceVolume': 4}",1651579200
1791,"{'avgHighPrice': 300, 'highPriceVolume': 5, 'avgLowPrice': 230, 'lowPriceVolume': 1}",1651579200
1794,"{'avgHighPrice': 382, 'highPriceVolume': 55, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
181,"{'avgHighPrice': 200, 'highPriceVolume': 2044, 'avgLowPrice': 210, 'lowPriceVolume': 673}",1651579200
1823,"{'avgHighPrice': 159, 'highPriceVolume': 127, 'avgLowPrice': 119, 'lowPriceVolume': 179}",1651579200
183,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 142, 'lowPriceVolume': 4}",1651579200
1831,"{'avgHighPrice': 68, 'highPriceVolume': 5, 'avgLowPrice': 60, 'lowPriceVolume': 9}",1651579200
1833,"{'avgHighPrice': 173, 'highPriceVolume': 11, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
1835,"{'avgHighPrice': 122, 'highPriceVolume': 10, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
1837,"{'avgHighPrice': 482, 'highPriceVolume': 109, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
185,"{'avgHighPrice': 72, 'highPriceVolume': 4, 'avgLowPrice': 72, 'lowPriceVolume': 1}",1651579200
1854,"{'avgHighPrice': 49, 'highPriceVolume': 31, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
187,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 383, 'lowPriceVolume': 15}",1651579200
1885,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 500, 'lowPriceVolume': 5}",1651579200
1887,"{'avgHighPrice': 87, 'highPriceVolume': 12, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
189,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 2261, 'lowPriceVolume': 14}",1651579200
1891,"{'avgHighPrice': 180, 'highPriceVolume': 1158, 'avgLowPrice': 174, 'lowPriceVolume': 219}",1651579200
1897,"{'avgHighPrice': 261, 'highPriceVolume': 5, 'avgLowPrice': 245, 'lowPriceVolume': 48}",1651579200
1905,"{'avgHighPrice': 107, 'highPriceVolume': 13, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
1907,"{'avgHighPrice': 106, 'highPriceVolume': 6, 'avgLowPrice': 98, 'lowPriceVolume': 1}",1651579200
1909,"{'avgHighPrice': 410, 'highPriceVolume': 5, 'avgLowPrice': None, 'lowPriceVolume': 0}",1651579200
191,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 1241, 'lowPriceVolume': 2}",1651579200
1911,"{'avgHighPrice': None, 'highPriceVolume': 0, 'avgLowPrice': 105, 'lowPriceVolume': 1}",1651579200
