timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume,name
1641870000,1898220,1875891,35,96,Abyssal whip
1641848400,1889431,1870197,111,92,Abyssal whip
1641826800,1924640,1896952,92,104,Abyssal whip
1641805200,1910152,1886563,70,66,Abyssal whip
1641783600,1897681,1876351,140,122,Abyssal whip
1641762000,1880710,1858055,180,168,Abyssal whip
1641740400,1889630,1871968,116,129,Abyssal whip
1641718800,1882039,1866629,78,110,Abyssal whip
1641697200,1879932,1859928,167,139,Abyssal whip
1641675600,1879578,1847337,160,164,Abyssal whip
1641654000,1894722,1873611,107,97,Abyssal whip
1641632400,1883227,1861295,59,73,Abyssal whip
1641610800,1921202,1888511,193,121,Abyssal whip
1641589200,1914608,1883540,118,117,Abyssal whip
1641567600,1926468,1903874,92,80,Abyssal whip
1641546000,1958429,1931442,91,101,Abyssal whip
1641524400,1940844,1920944,125,90,Abyssal whip
1641502800,1956586,1939750,166,115,Abyssal whip
1641481200,1984008,1959459,78,84,Abyssal whip
1641459600,2006568,1979384,66,48,Abyssal whip
1641438000,1998655,1968512,115,100,Abyssal whip
1641416400,2058084,2027571,151,235,Abyssal whip
1641394800,2005836,1969567,138,163,Abyssal whip
1641373200,2136652,2103674,81,61,Abyssal whip
1641351600,2141699,2113242,108,101,Abyssal whip
1641330000,2135982,2102063,100,196,Abyssal whip
1641308400,2157189,2127993,108,100,Abyssal whip
1641286800,2154630,2126572,58,68,Abyssal whip
1641265200,2167375,2145508,56,133,Abyssal whip
1641243600,2188618,2160998,18,71,Abyssal whip
1641222000,2189480,2158056,76,97,Abyssal whip
1641200400,2184765,2168817,25,38,Abyssal whip
1641178800,2208940,2175086,114,140,Abyssal whip
1641157200,2217015,2195648,135,131,Abyssal whip
1641135600,2219399,2204347,107,93,Abyssal whip
1641114000,2238616,2216586,44,70,Abyssal whip
1641092400,2224081,2203454,83,108,Abyssal whip
1641070800,2222104,2201887,117,146,Abyssal whip
1641049200,2230455,2204477,120,73,Abyssal whip
1641027600,2218875,2208333,38,57,Abyssal whip
1641006000,2236113,2214897,108,62,Abyssal whip
1640984400,2226799,2214093,63,75,Abyssal whip
1640962800,2230876,2210635,51,105,Abyssal whip
1640941200,2222982,2197186,43,65,Abyssal whip
1640919600,2229982,2201872,79,136,Abyssal whip
1640898000,2230274,2206920,60,137,Abyssal whip
1640876400,2239376,2225306,87,131,Abyssal whip
1640854800,2235462,2207000,51,51,Abyssal whip
1640833200,2217468,2204584,102,139,Abyssal whip
1640811600,2236678,2216122,122,101,Abyssal whip
1640790000,2241840,2214105,100,88,Abyssal whip
1640768400,2237386,2207843,76,64,Abyssal whip
1640746800,2236117,2215364,126,143,Abyssal whip
1640725200,2217478,2198020,123,124,Abyssal whip
1640703600,2218443,2195902,134,82,Abyssal whip
1640682000,2218584,2197478,59,47,Abyssal whip
1640660400,2216388,2196943,163,113,Abyssal whip
1640638800,2213990,2194059,148,168,Abyssal whip
1640617200,2214442,2197816,104,108,Abyssal whip
1640595600,2203031,2180017,35,61,Abyssal whip
1640574000,2229485,2203218,75,114,Abyssal whip
1640552400,2203398,2188506,61,114,Abyssal whip
1640530800,2204354,2188990,41,76,Abyssal whip
1640509200,2200869,2180578,26,60,Abyssal whip
1640487600,2222489,2199846,110,142,Abyssal whip
1640466000,2222695,2188552,138,184,Abyssal whip
1640444400,2177970,2152600,56,106,Abyssal whip
1640422800,2157141,2119333,50,50,Abyssal whip
1640401200,2164402,2125841,96,106,Abyssal whip
1640379600,2129892,2108868,71,89,Abyssal whip
1640358000,2121876,2103079,44,63,Abyssal whip
1640336400,2125111,2106937,53,36,Abyssal whip
1640314800,2131727,2104943,157,94,Abyssal whip
1640293200,2130053,2106254,145,133,Abyssal whip
1640271600,2132174,2125804,149,98,Abyssal whip
1640250000,2145171,2120308,71,75,Abyssal whip
1640228400,2129484,2111101,99,73,Abyssal whip
1640206800,2122176,2098895,154,105,Abyssal whip
1640185200,2119821,2103652,42,94,Abyssal whip
1640163600,2114803,2086541,44,45,Abyssal whip
1640142000,2109391,2085430,117,116,Abyssal whip
1640120400,2127393,2096275,77,132,Abyssal whip
1640098800,2144166,2135407,28,101,Abyssal whip
1640077200,2131221,2105274,23,69,Abyssal whip
1640055600,2154090,2126746,113,97,Abyssal whip
1640034000,2137417,2113908,55,119,Abyssal whip
1640012400,2142851,2094230,89,89,Abyssal whip
1639990800,2107763,2075800,71,53,Abyssal whip
1639969200,2089763,2064446,218,101,Abyssal whip
1639947600,2087158,2064394,120,142,Abyssal whip
1639926000,2083206,2054040,105,75,Abyssal whip
1639904400,2068058,2048420,27,48,Abyssal whip
1639882800,2070465,2051368,87,121,Abyssal whip
1639861200,2114466,2082062,122,112,Abyssal whip
1639839600,2133139,2103837,90,117,Abyssal whip
1639818000,2123480,2084584,20,73,Abyssal whip
1639796400,2070429,2037979,150,105,Abyssal whip
1639774800,2037274,2013069,77,83,Abyssal whip
1639753200,2083109,2061182,81,74,Abyssal whip
1639731600,2054962,2024586,56,45,Abyssal whip
1639710000,2041057,2015542,105,82,Abyssal whip
1639688400,2026380,2002784,40,87,Abyssal whip
1639666800,2053113,2024470,54,72,Abyssal whip
1639645200,2061528,2035840,58,45,Abyssal whip
1639623600,2029832,2010924,142,89,Abyssal whip
1639602000,2052674,2027607,136,126,Abyssal whip
1639580400,2058482,2037667,91,120,Abyssal whip
1639558800,2059056,2028992,67,34,Abyssal whip
1639537200,2069810,2041001,143,118,Abyssal whip
1639515600,2067528,2036589,101,126,Abyssal whip
1639494000,2077539,2069630,64,65,Abyssal whip
1639472400,2091508,2062687,71,52,Abyssal whip
1639450800,2101984,2066992,95,69,Abyssal whip
1639429200,2099671,2070688,91,120,Abyssal whip
1639407600,2108790,2073659,69,93,Abyssal whip
1639386000,2092377,2053857,73,66,Abyssal whip
1639364400,2037425,2018129,65,87,Abyssal whip
1639342800,2045961,2007653,196,184,Abyssal whip
1639321200,2046443,2006906,116,127,Abyssal whip
1639299600,1993999,1968874,68,100,Abyssal whip
1639278000,1996722,1976376,81,99,Abyssal whip
1639256400,1998276,1971014,163,174,Abyssal whip
1639234800,1996341,1973275,77,89,Abyssal whip
1639213200,1984224,1958562,55,71,Abyssal whip
1639191600,1987808,1958520,120,146,Abyssal whip
1639170000,1955659,1924272,100,83,Abyssal whip
1639148400,1930291,1911447,127,100,Abyssal whip
1639126800,1935720,1911284,44,30,Abyssal whip
1639105200,1945889,1918436,145,114,Abyssal whip
1639083600,1947932,1917519,119,172,Abyssal whip
1639062000,1949442,1922044,77,76,Abyssal whip
1639040400,1966646,1959091,46,48,Abyssal whip
1639018800,1960650,1953315,131,119,Abyssal whip
1638997200,1961870,1948536,105,117,Abyssal whip
1638975600,1950568,1944965,101,96,Abyssal whip
1638954000,1941867,1936174,53,58,Abyssal whip
1638932400,1944417,1938317,109,168,Abyssal whip
1638910800,1942189,1934266,118,125,Abyssal whip
1638889200,1946775,1937577,92,105,Abyssal whip
1638846000,1918085,1912998,92,102,Abyssal whip
1638824400,1913896,1909531,179,194,Abyssal whip
1638802800,1953048,1940887,37,81,Abyssal whip
1638781200,1923443,1915862,37,64,Abyssal whip
1638759600,1908403,1901204,154,107,Abyssal whip
1638738000,1891676,1885184,223,273,Abyssal whip
1638716400,1895078,1886491,101,149,Abyssal whip
1638694800,1889809,1880597,55,53,Abyssal whip
1638673200,1867667,1866654,135,150,Abyssal whip
1638651600,1859922,1854646,90,120,Abyssal whip
1638630000,1849386,1846412,54,115,Abyssal whip
1638608400,1853368,1846770,66,55,Abyssal whip
1638586800,1865624,1856531,140,149,Abyssal whip
1638565200,1867109,1858987,109,121,Abyssal whip
1638543600,1849369,1838538,87,99,Abyssal whip
1638522000,1840859,1833229,51,70,Abyssal whip
1638500400,1812371,1807804,114,76,Abyssal whip
1638478800,1828882,1817600,190,125,Abyssal whip
1638457200,1808145,1799225,64,58,Abyssal whip
1638435600,1828797,1813925,42,76,Abyssal whip
1638414000,1798369,1797912,41,78,Abyssal whip
1638392400,1805765,1800433,93,134,Abyssal whip
1638370800,1819438,1816040,22,62,Abyssal whip
1638349200,1805034,1800277,50,57,Abyssal whip
1638327600,1801941,1797506,87,123,Abyssal whip
1638306000,1798190,1796008,92,122,Abyssal whip
1638284400,1799943,1795617,65,64,Abyssal whip
1638262800,1799857,1796355,15,64,Abyssal whip
1638241200,1800197,1795836,59,105,Abyssal whip
1638219600,1800375,1795822,49,138,Abyssal whip
1638198000,1800595,1793813,99,106,Abyssal whip
1638176400,1803550,1800753,72,45,Abyssal whip
1638154800,1807751,1803091,66,113,Abyssal whip
1638133200,1800315,1792376,88,269,Abyssal whip
1638111600,1805500,1797826,87,149,Abyssal whip
1638090000,1800600,1792421,66,70,Abyssal whip
1638068400,1808392,1793982,88,86,Abyssal whip
1638046800,1815197,1807557,147,161,Abyssal whip
1638025200,1825032,1820970,103,96,Abyssal whip
1638003600,1816616,1812998,56,55,Abyssal whip
1637982000,1794896,1785115,109,92,Abyssal whip
1637960400,1845420,1840758,131,72,Abyssal whip
1637938800,1847265,1842724,62,99,Abyssal whip
1637917200,1851027,1841873,64,61,Abyssal whip
1637895600,1844260,1833615,141,102,Abyssal whip
1637874000,1863189,1852349,107,120,Abyssal whip
1637852400,1831841,1829727,115,66,Abyssal whip
1637830800,1836587,1830213,30,31,Abyssal whip
1637809200,1827724,1824747,66,151,Abyssal whip
1637787600,1830700,1822511,143,185,Abyssal whip
1637766000,1824704,1806424,54,169,Abyssal whip
1637744400,1826456,1815481,34,58,Abyssal whip
1637722800,1824569,1814900,156,173,Abyssal whip
1637701200,1852877,1847408,107,161,Abyssal whip
1637679600,1843153,1836897,87,132,Abyssal whip
1637658000,1811971,1807170,56,52,Abyssal whip
1637636400,1781924,1767654,43,94,Abyssal whip
1637614800,1759036,1752163,80,120,Abyssal whip
1637593200,1780156,1773552,131,197,Abyssal whip
1637571600,1739539,1731795,67,56,Abyssal whip
1637550000,1731837,1728291,131,108,Abyssal whip
1637528400,1738592,1734360,75,165,Abyssal whip
1637506800,1734339,1729141,85,125,Abyssal whip
1637485200,1746381,1740653,59,95,Abyssal whip
1637463600,1742493,1736505,70,87,Abyssal whip
1637442000,1736468,1731212,54,116,Abyssal whip
1637420400,1715340,1713926,45,89,Abyssal whip
1637398800,1744642,1734499,75,135,Abyssal whip
1637377200,1744232,1731876,189,155,Abyssal whip
1637355600,1707742,1697402,120,84,Abyssal whip
1637334000,1696869,1694277,78,160,Abyssal whip
1637312400,1702201,1694006,36,35,Abyssal whip
1637290800,1696635,1692155,83,111,Abyssal whip
1637269200,1702563,1695821,134,119,Abyssal whip
1637247600,1703133,1698580,109,75,Abyssal whip
1637226000,1703309,1700166,65,121,Abyssal whip
1637204400,1701733,1695876,78,110,Abyssal whip
1637182800,1701843,1699345,122,200,Abyssal whip
1637161200,1706648,1695787,111,83,Abyssal whip
1637139600,1698432,1692273,72,87,Abyssal whip
1637118000,1721144,1715381,96,106,Abyssal whip
1637096400,1699100,1696143,82,99,Abyssal whip
1637074800,1691844,1687603,118,121,Abyssal whip
1637053200,1699795,1692980,60,65,Abyssal whip
1637031600,1696205,1690687,33,93,Abyssal whip
1637010000,1700872,1696261,136,204,Abyssal whip
1636988400,1708243,1705125,139,117,Abyssal whip
1636966800,1708890,1707763,68,42,Abyssal whip
1636945200,1717180,1709386,105,158,Abyssal whip
1636923600,1711082,1703786,129,295,Abyssal whip
1636902000,1708575,1703765,152,72,Abyssal whip
1636880400,1712045,1704857,93,76,Abyssal whip
1636858800,1709270,1705982,159,110,Abyssal whip
1636837200,1709133,1706096,158,161,Abyssal whip
1636815600,1712453,1709278,185,148,Abyssal whip
1636794000,1709742,1705861,61,46,Abyssal whip
1636772400,1710247,1705388,103,129,Abyssal whip
1636750800,1712493,1706370,199,211,Abyssal whip
1636729200,1712637,1707789,75,68,Abyssal whip
1636707600,1711914,1705601,82,99,Abyssal whip
1636686000,1714085,1708489,126,118,Abyssal whip
1636664400,1714526,1710449,171,116,Abyssal whip
1636642800,1709579,1706492,147,120,Abyssal whip
1636621200,1714160,1707658,46,35,Abyssal whip
1636599600,1721147,1714958,116,113,Abyssal whip
1636578000,1717208,1708616,66,105,Abyssal whip
1636556400,1723109,1717512,57,141,Abyssal whip
1636534800,1724386,1719100,61,61,Abyssal whip
1636513200,1729056,1723215,44,95,Abyssal whip
1636491600,1728014,1724911,118,127,Abyssal whip
1636470000,1725985,1721973,67,86,Abyssal whip
1636448400,1732331,1727030,81,49,Abyssal whip
1636426800,1729392,1723494,127,92,Abyssal whip
1636405200,1728579,1722808,134,178,Abyssal whip
1636383600,1732905,1727606,32,141,Abyssal whip
1636362000,1731720,1726206,44,39,Abyssal whip
1636340400,1731999,1728585,43,134,Abyssal whip
1636318800,1736421,1731415,254,263,Abyssal whip
1636297200,1727614,1725371,139,166,Abyssal whip
1636275600,1729583,1724753,90,42,Abyssal whip
1636254000,1729331,1724324,69,89,Abyssal whip
1636232400,1722746,1716968,113,123,Abyssal whip
1636210800,1730420,1726665,54,160,Abyssal whip
1636189200,1723398,1716169,59,32,Abyssal whip
1636167600,1724751,1721245,110,104,Abyssal whip
1636146000,1732954,1728790,231,146,Abyssal whip
1636124400,1722920,1717491,98,120,Abyssal whip
1636102800,1718518,1708354,46,56,Abyssal whip
1636081200,1705353,1699252,95,87,Abyssal whip
1636059600,1699235,1693500,166,131,Abyssal whip
1636038000,1691573,1688749,108,111,Abyssal whip
1636016400,1697242,1692257,42,44,Abyssal whip
1635994800,1703112,1697448,116,108,Abyssal whip
1635973200,1714911,1709827,153,120,Abyssal whip
1635951600,1716597,1708091,95,91,Abyssal whip
1635930000,1714142,1707034,76,70,Abyssal whip
1635908400,1722736,1716236,168,138,Abyssal whip
1635886800,1715851,1704414,157,122,Abyssal whip
1635865200,1712947,1709857,91,101,Abyssal whip
1635843600,1716703,1713071,46,62,Abyssal whip
1635822000,1714322,1710038,27,29,Abyssal whip
1635800400,1712116,1707723,129,111,Abyssal whip
1635778800,1713588,1707651,98,70,Abyssal whip
1635757200,1714587,1709695,53,47,Abyssal whip
1635735600,1715202,1711703,104,136,Abyssal whip
1635714000,1716411,1713941,131,214,Abyssal whip
1635692400,1704133,1710966,127,114,Abyssal whip
1635670800,1724706,1714486,38,96,Abyssal whip
1635649200,1720096,1714849,112,165,Abyssal whip
1635627600,1721200,1711394,83,147,Abyssal whip
1635606000,1711077,1704516,129,73,Abyssal whip
1635584400,1710958,1703456,23,35,Abyssal whip
1635562800,1702602,1696635,88,104,Abyssal whip
1635541200,1699408,1699873,69,144,Abyssal whip
1635519600,1714353,1709428,64,106,Abyssal whip
1635498000,1705195,1700623,54,58,Abyssal whip
1635476400,1703329,1697179,147,92,Abyssal whip
1635454800,1715246,1706790,203,84,Abyssal whip
1635433200,1717463,1713156,87,72,Abyssal whip
1635411600,1745847,1743969,46,63,Abyssal whip
1635390000,1778560,1770961,95,104,Abyssal whip
1635368400,1701097,1693259,176,203,Abyssal whip
1635346800,1703282,1695322,61,102,Abyssal whip
1635325200,1702865,1701274,49,47,Abyssal whip
1635303600,1699152,1689742,152,100,Abyssal whip
1635282000,1707075,1701972,41,128,Abyssal whip
1635260400,1702552,1700112,66,77,Abyssal whip
1635238800,1704077,1692714,60,37,Abyssal whip
1635217200,1699638,1697135,101,162,Abyssal whip
1635195600,1708038,1700575,140,92,Abyssal whip
1635174000,1714880,1709689,99,78,Abyssal whip
1635152400,1714428,1708199,59,61,Abyssal whip
1635130800,1710740,1708409,114,127,Abyssal whip
1635109200,1715335,1709135,122,120,Abyssal whip
1635087600,1711030,1706622,89,87,Abyssal whip
1635066000,1714837,1708344,53,74,Abyssal whip
1635044400,1714865,1711542,38,110,Abyssal whip
1635022800,1707350,1703765,125,116,Abyssal whip
1635001200,1709112,1700990,115,110,Abyssal whip
1634979600,1708527,1703074,96,61,Abyssal whip
1634958000,1707809,1701135,137,169,Abyssal whip
1634936400,1707783,1702648,141,149,Abyssal whip
1634914800,1730215,1723371,104,113,Abyssal whip
1634893200,1729729,1718937,71,53,Abyssal whip
1634871600,1758886,1748932,114,144,Abyssal whip
1634850000,1692582,1686806,94,150,Abyssal whip
1634828400,1685407,1675963,147,126,Abyssal whip
1634806800,1661856,1654883,48,71,Abyssal whip
1634785200,1657983,1650556,113,154,Abyssal whip
1634763600,1665484,1653504,142,158,Abyssal whip
1634742000,1655034,1649870,83,110,Abyssal whip
1634720400,1656416,1654764,24,61,Abyssal whip
1634698800,1659633,1652665,113,99,Abyssal whip
1634677200,1650042,1644342,118,142,Abyssal whip
1634655600,1669619,1665196,84,78,Abyssal whip
1634634000,1668267,1662361,106,96,Abyssal whip
1634612400,1645442,1640517,156,92,Abyssal whip
1634590800,1629030,1626280,130,112,Abyssal whip
1634569200,1626736,1620142,113,96,Abyssal whip
1634547600,1635259,1629403,42,61,Abyssal whip
1634526000,1642042,1636203,166,166,Abyssal whip
1634504400,1633230,1628578,104,145,Abyssal whip
1634482800,1634368,1626503,161,179,Abyssal whip
1634461200,1644028,1637198,91,98,Abyssal whip
1634439600,1642307,1640487,62,100,Abyssal whip
1634418000,1640773,1636263,71,160,Abyssal whip
1634396400,1620063,1614721,92,111,Abyssal whip
1634374800,1659308,1654155,60,73,Abyssal whip
1634353200,1644800,1637080,144,77,Abyssal whip
1634331600,1637391,1632804,231,189,Abyssal whip
1634310000,1662687,1656804,108,109,Abyssal whip
1634288400,1681040,1671905,93,115,Abyssal whip
1634266800,1665554,1655639,120,102,Abyssal whip
1634245200,1684935,1679665,104,117,Abyssal whip
1634223600,1687451,1679200,66,101,Abyssal whip
1634202000,1689634,1682439,53,38,Abyssal whip
1634180400,1693264,1686521,36,74,Abyssal whip
1634158800,1696255,1691898,94,139,Abyssal whip
1634137200,1686164,1680181,140,82,Abyssal whip
1634115600,1690341,1682291,59,59,Abyssal whip
1634094000,1699122,1692645,132,99,Abyssal whip
1634072400,1709756,1706415,123,137,Abyssal whip
1634050800,1711719,1708818,113,115,Abyssal whip
1634029200,1711943,1707514,53,98,Abyssal whip
1634007600,1708613,1705035,135,122,Abyssal whip
1633986000,1712525,1706853,184,132,Abyssal whip
1633964400,1713406,1709731,109,98,Abyssal whip
1633942800,1711762,1708270,53,52,Abyssal whip
1633921200,1720945,1714646,77,116,Abyssal whip
1633899600,1714695,1709748,113,146,Abyssal whip
1633878000,1729835,1725179,112,116,Abyssal whip
1633856400,1728328,1725650,120,118,Abyssal whip
1633834800,1732184,1726419,132,175,Abyssal whip
1633813200,1734750,1731807,113,108,Abyssal whip
1633791600,1742852,1738106,125,133,Abyssal whip
1633770000,1737214,1732455,48,49,Abyssal whip
1633748400,1735903,1731315,205,257,Abyssal whip
1633726800,1734347,1729702,151,123,Abyssal whip
1633705200,1746345,1742500,42,91,Abyssal whip
1633683600,1743328,1739129,56,44,Abyssal whip
1633662000,1741682,1739912,141,105,Abyssal whip
1633640400,1733424,1729089,128,188,Abyssal whip
1633618800,1740458,1737325,70,99,Abyssal whip
1633597200,1754268,1751106,43,93,Abyssal whip
1633575600,1765168,1757152,127,84,Abyssal whip
1633554000,1756961,1746874,85,168,Abyssal whip
1633532400,1781917,1773168,160,110,Abyssal whip
1633489200,1802231,1793167,150,116,Abyssal whip
1633467600,1769432,1763703,158,141,Abyssal whip
1633446000,1798979,1794459,86,106,Abyssal whip
1633424400,1818285,1812642,53,83,Abyssal whip
1633402800,1827444,1822479,90,111,Abyssal whip
1633381200,1839095,1839361,60,146,Abyssal whip
1633359600,1854374,1851124,129,237,Abyssal whip
1633338000,1855961,1852295,57,99,Abyssal whip
1633316400,1848848,1843642,126,117,Abyssal whip
1633294800,1848991,1843889,264,205,Abyssal whip
1633273200,1853640,1846228,195,202,Abyssal whip
1633251600,1849205,1844179,79,65,Abyssal whip
1633230000,1853447,1847049,135,110,Abyssal whip
1633208400,1856600,1851511,124,202,Abyssal whip
1633186800,1855017,1852585,90,157,Abyssal whip
1633165200,1863496,1858208,52,65,Abyssal whip
1633143600,1862819,1859251,94,105,Abyssal whip
1633122000,1857873,1854592,113,119,Abyssal whip
1633100400,1853904,1849073,117,83,Abyssal whip
1633078800,1857856,1853518,105,63,Abyssal whip
1633057200,1867515,1863059,108,114,Abyssal whip
1633035600,1859492,1854665,124,172,Abyssal whip
1633014000,1870359,1867270,97,144,Abyssal whip
1632992400,1871386,1868842,47,71,Abyssal whip
1632970800,1871635,1868296,83,116,Abyssal whip
1632949200,1875015,1871566,92,106,Abyssal whip
1632927600,1874322,1871831,64,159,Abyssal whip
1632906000,1875237,1871366,72,63,Abyssal whip
1632884400,1870376,1872250,43,164,Abyssal whip
1632862800,1883072,1879118,124,247,Abyssal whip
1632841200,1885143,1876677,30,131,Abyssal whip
1632819600,1872952,1870913,48,75,Abyssal whip
1632798000,1873336,1869735,147,163,Abyssal whip
1632776400,1871366,1867182,133,141,Abyssal whip
1632754800,1868204,1864438,79,126,Abyssal whip
1632733200,1882444,1876809,123,79,Abyssal whip
1632711600,1877920,1876345,210,200,Abyssal whip
1632690000,1884870,1879921,181,195,Abyssal whip
1632668400,1884262,1880886,43,123,Abyssal whip
1632646800,1885022,1882966,47,86,Abyssal whip
1632625200,1893262,1889097,167,248,Abyssal whip
1632603600,1882949,1880215,106,140,Abyssal whip
1632582000,1889530,1881914,225,136,Abyssal whip
1632560400,1887814,1882193,38,62,Abyssal whip
1632538800,1891394,1886042,85,137,Abyssal whip
1632517200,1905472,1898880,118,169,Abyssal whip
1632495600,1896674,1894362,135,149,Abyssal whip
1632474000,1894526,1890689,74,160,Abyssal whip
1632452400,1908104,1908853,68,214,Abyssal whip
1632430800,1905191,1898424,147,190,Abyssal whip
1632409200,1874878,1874784,133,141,Abyssal whip
1632387600,1877615,1875379,72,66,Abyssal whip
1632366000,1876785,1871497,195,235,Abyssal whip
1632344400,1878818,1874861,139,141,Abyssal whip
1632322800,1876331,1869469,114,131,Abyssal whip
1632301200,1879904,1876727,68,94,Abyssal whip
1632279600,1880022,1876930,122,176,Abyssal whip
1632258000,1881436,1877516,103,209,Abyssal whip
1632236400,1875285,1871748,95,99,Abyssal whip
1632214800,1879294,1875962,78,78,Abyssal whip
1632193200,1886313,1882524,183,213,Abyssal whip
1632171600,1887328,1882595,156,165,Abyssal whip
1632150000,1893266,1890635,149,161,Abyssal whip
1632128400,1869930,1864156,76,71,Abyssal whip
1632106800,1888029,1876463,236,253,Abyssal whip
1632085200,1905707,1900784,211,213,Abyssal whip
1632063600,1911934,1907621,148,190,Abyssal whip
1632042000,1921393,1916416,164,179,Abyssal whip
1632020400,1926772,1921715,239,212,Abyssal whip
1631998800,1923912,1919110,247,187,Abyssal whip
1631977200,1926272,1922113,223,148,Abyssal whip
1631955600,1932677,1929723,134,44,Abyssal whip
1631934000,1936799,1930714,156,134,Abyssal whip
1631912400,1934315,1931168,129,213,Abyssal whip
1631890800,1933347,1932822,73,115,Abyssal whip
1631869200,1933509,1928655,117,59,Abyssal whip
1631847600,1942042,1935937,167,142,Abyssal whip
1631826000,1943217,1940600,121,128,Abyssal whip
1631804400,1947173,1943097,127,192,Abyssal whip
1631782800,1956480,1952700,143,121,Abyssal whip
1631761200,1955695,1952090,172,101,Abyssal whip
1631739600,1954498,1950966,219,176,Abyssal whip
1631718000,1958557,1954331,169,197,Abyssal whip
1631696400,1959468,1954405,46,60,Abyssal whip
1631674800,1967823,1961687,183,185,Abyssal whip
1631653200,1968470,1962519,138,144,Abyssal whip
1631631600,1950831,1947653,117,91,Abyssal whip
1631610000,1956058,1952912,64,71,Abyssal whip
1631588400,1972227,1967224,162,145,Abyssal whip
1631566800,1995210,1989897,112,222,Abyssal whip
1631545200,1985474,1978895,163,133,Abyssal whip
1631523600,1959412,1953267,73,79,Abyssal whip
1631502000,1962993,1960245,49,142,Abyssal whip
1631480400,1958988,1950725,203,244,Abyssal whip
1631458800,1929604,1927186,117,163,Abyssal whip
1631437200,1930206,1928806,96,128,Abyssal whip
1631415600,1931410,1926929,187,212,Abyssal whip
1631394000,1932005,1927638,38,147,Abyssal whip
1631372400,1928006,1925346,103,194,Abyssal whip
1631350800,1928370,1926128,135,113,Abyssal whip
1631329200,1927025,1924705,115,205,Abyssal whip
1631307600,1925704,1923038,126,139,Abyssal whip
1631286000,1926796,1924225,135,120,Abyssal whip
1631264400,1929309,1923242,86,93,Abyssal whip
1631242800,1926743,1920924,204,179,Abyssal whip
1631221200,1929584,1925326,198,296,Abyssal whip
1631199600,1931517,1929332,155,153,Abyssal whip
1631178000,1932432,1927505,57,87,Abyssal whip
1631156400,1938622,1937031,43,269,Abyssal whip
1631134800,1924174,1925199,117,165,Abyssal whip
1631113200,1929306,1924659,278,136,Abyssal whip
1631091600,1927176,1920965,83,94,Abyssal whip
1631070000,1926610,1921944,157,214,Abyssal whip
1631048400,1925702,1922178,150,158,Abyssal whip
1631026800,1925540,1920502,145,122,Abyssal whip
1631005200,1923696,1917223,70,72,Abyssal whip
1630983600,1928830,1919824,119,174,Abyssal whip
1630962000,1935394,1930383,225,179,Abyssal whip
1630940400,1936926,1932756,187,174,Abyssal whip
1630918800,1929651,1926495,75,96,Abyssal whip
1630897200,1935541,1932651,149,185,Abyssal whip
