timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume,name
1648339200,195,193,1876206,1535366,Nature rune
1648360800,196,195,765058,1048468,Nature rune
1648382400,195,192,2420732,1593057,Nature rune
1648404000,193,190,2298050,1341628,Nature rune
1648425600,195,194,1830529,1289030,Nature rune
1648447200,196,194,1030341,1004765,Nature rune
1648468800,193,191,1793863,1338386,Nature rune
1648490400,192,189,2531123,1363657,Nature rune
1648512000,194,191,1054448,1224677,Nature rune
1648533600,194,193,1172842,998940,Nature rune
1648555200,192,190,2229332,1176555,Nature rune
1648576800,189,187,2836465,810151,Nature rune
1648598400,190,187,3022138,1246866,Nature rune
1648620000,191,189,1546014,646734,Nature rune
1648641600,192,190,1081382,1259772,Nature rune
1648663200,192,190,2001726,1383411,Nature rune
1648684800,193,191,1574858,1634630,Nature rune
1648706400,193,191,960773,1491832,Nature rune
1648728000,193,189,2120004,2380571,Nature rune
1648749600,194,192,66834,25184,Nature rune
1648771200,196,193,1969509,1290568,Nature rune
1648792800,193,191,969792,1272774,Nature rune
1648814400,192,190,1523217,867557,Nature rune
1648836000,191,189,2757715,1485735,Nature rune
1648857600,192,190,1634035,1657057,Nature rune
1648879200,193,191,1376888,1109793,Nature rune
1648900800,193,190,577445,511108,Nature rune
1648922400,191,187,3369087,1596256,Nature rune
1648944000,190,187,2520032,1315208,Nature rune
1648965600,190,188,1611049,952523,Nature rune
1648987200,190,186,2518847,1835814,Nature rune
1649008800,185,183,3694895,1197980,Nature rune
1649030400,188,184,2419460,1178879,Nature rune
1649052000,186,184,1343916,818495,Nature rune
1649073600,187,185,1549222,1315901,Nature rune
1649095200,186,183,2644587,1677335,Nature rune
1649116800,186,182,1634279,1184707,Nature rune
1649138400,186,184,1533028,1046906,Nature rune
1649160000,186,184,1345773,1200583,Nature rune
1649181600,187,184,2446845,1735463,Nature rune
1649203200,189,186,1369568,1385920,Nature rune
1649224800,190,184,1234699,1879776,Nature rune
1649246400,189,187,1708203,1308282,Nature rune
1649268000,189,186,1932986,2168696,Nature rune
1649289600,190,187,1547884,1835169,Nature rune
1649311200,189,188,1426398,736190,Nature rune
1649332800,189,188,1723300,1123500,Nature rune
1649354400,188,185,2073685,1993826,Nature rune
1649376000,189,187,2145493,1255085,Nature rune
1649397600,189,187,1143679,736148,Nature rune
1649419200,192,189,2214683,1434984,Nature rune
1649440800,191,188,2018809,1837460,Nature rune
1649462400,191,189,1845599,1332713,Nature rune
1649484000,191,189,1203356,1027974,Nature rune
1649505600,189,187,2541768,1298759,Nature rune
1649527200,189,187,2319052,1465027,Nature rune
1649548800,191,189,1526899,1251491,Nature rune
1649570400,190,188,1334090,854066,Nature rune
1649592000,192,189,2503266,1486053,Nature rune
1649613600,189,187,3063716,1597766,Nature rune
1649635200,189,186,1881750,1464668,Nature rune
1649656800,189,186,1036733,843762,Nature rune
1649678400,189,187,1976934,1325912,Nature rune
1649700000,187,183,2555988,1878654,Nature rune
1649721600,189,187,1998496,1217436,Nature rune
1649743200,188,185,1583456,1268282,Nature rune
1649764800,188,185,2679470,1167406,Nature rune
1649786400,183,181,2802857,1372245,Nature rune
1649808000,185,182,2415465,1194953,Nature rune
1649829600,186,183,1466117,861006,Nature rune
1649851200,186,183,1719490,1330714,Nature rune
1649872800,180,178,2650411,1228535,Nature rune
1649894400,183,180,1919263,1270359,Nature rune
1649916000,183,180,1902438,1357732,Nature rune
1649937600,180,178,2673544,1289744,Nature rune
1649959200,176,175,3360229,1302318,Nature rune
1649980800,177,174,2625465,1193133,Nature rune
1650002400,179,175,1554452,1172472,Nature rune
1650024000,181,177,1825929,1561297,Nature rune
1650045600,177,177,2561542,1781058,Nature rune
1650067200,178,176,2081555,1395654,Nature rune
1650088800,179,175,1383740,1409752,Nature rune
1650110400,177,175,2793489,1187102,Nature rune
1650132000,174,172,3273450,1084356,Nature rune
1650153600,175,172,2507424,1285349,Nature rune
1650175200,175,174,1725669,897798,Nature rune
1650196800,174,172,2863643,1326966,Nature rune
1650218400,173,170,2922228,1775998,Nature rune
1650240000,173,170,2143025,975664,Nature rune
1650261600,175,172,1504446,979939,Nature rune
1650283200,173,171,2289579,1395966,Nature rune
1650304800,172,170,2991907,1933504,Nature rune
1650326400,171,169,2349521,1035600,Nature rune
1650348000,172,170,1518743,1061418,Nature rune
1650369600,173,171,1876130,1246269,Nature rune
1650391200,172,170,2967758,1843850,Nature rune
1650412800,171,168,2522446,1192585,Nature rune
1650434400,171,169,1675751,763820,Nature rune
1650456000,172,169,1782496,1970927,Nature rune
1650477600,172,170,3524160,1565265,Nature rune
1650499200,176,173,1715756,1529000,Nature rune
1650520800,179,173,1827897,1818053,Nature rune
1650542400,177,175,2085625,1374720,Nature rune
1650564000,178,175,1873710,1728718,Nature rune
1650585600,178,175,1716544,1485863,Nature rune
1650607200,177,175,1345612,935432,Nature rune
1650628800,177,174,1884002,1055887,Nature rune
1650650400,177,175,2164761,1308878,Nature rune
1650672000,176,175,1889116,1210125,Nature rune
1650693600,177,176,1502709,687281,Nature rune
1650715200,177,176,2671920,1277085,Nature rune
1650736800,180,177,2513548,2292440,Nature rune
1650758400,183,179,1582085,1980194,Nature rune
1650780000,185,182,1625329,1119500,Nature rune
1650801600,184,181,2028910,1825395,Nature rune
1650823200,184,180,2784932,2063998,Nature rune
1650844800,187,184,1548786,1575895,Nature rune
1650866400,185,183,1216754,1126936,Nature rune
1650888000,185,184,2084973,1349645,Nature rune
1650909600,190,186,1556026,1988043,Nature rune
1650931200,191,189,1818560,1871855,Nature rune
1650952800,193,191,1044392,1370930,Nature rune
1650974400,191,187,2223025,2304579,Nature rune
1650996000,189,187,2075658,1899088,Nature rune
1651017600,191,189,2009785,1285452,Nature rune
1651039200,192,189,1665579,935052,Nature rune
1651060800,192,189,1786647,1062002,Nature rune
1651082400,192,190,2825791,1392051,Nature rune
1651104000,191,190,3171877,912032,Nature rune
1651125600,190,188,1406614,757033,Nature rune
1651147200,191,189,1449345,947042,Nature rune
1651168800,191,190,2060048,1405843,Nature rune
1651190400,191,190,1749150,1275645,Nature rune
1651212000,192,190,1586156,754123,Nature rune
1651233600,192,190,2203851,1411709,Nature rune
1651255200,191,190,2019361,1820641,Nature rune
1651276800,192,190,2097175,1054853,Nature rune
1651298400,190,189,1287421,832535,Nature rune
1651320000,190,189,1794661,1602587,Nature rune
1651341600,191,190,2294893,1347648,Nature rune
1651363200,193,191,1582976,1372073,Nature rune
1651384800,193,191,1097941,1077366,Nature rune
1651406400,194,192,2113082,1634785,Nature rune
1651428000,194,192,2435756,1784408,Nature rune
1651449600,194,192,1904947,1514850,Nature rune
1651471200,193,191,1515408,1174324,Nature rune
1651492800,191,189,1823248,2372040,Nature rune
1651514400,191,191,2723941,1602411,Nature rune
1651536000,196,193,1847253,1461306,Nature rune
1651557600,198,194,932515,1173613,Nature rune
1651579200,197,194,992285,1690750,Nature rune
1651600800,197,194,2314885,1514442,Nature rune
1651622400,198,195,1731126,1778061,Nature rune
1651644000,199,195,1379768,1212646,Nature rune
1651665600,199,196,1447964,1308850,Nature rune
1651687200,199,196,2068023,1414777,Nature rune
1651708800,199,197,1924514,1322089,Nature rune
1651730400,199,198,902982,1305615,Nature rune
1651752000,198,197,1868623,1134538,Nature rune
