timestamp,avgHighPrice,avgLowPrice,highPriceVolume,lowPriceVolume,name,update,update1,update2,update3,priceIn6H,Price6H,Volume6H,Price12H,Volume12H,Price18H,Volume18H,Price24H,Volume24H,Price30H,Volume30H,Price36H,Volume36H,Price42H,Volume42H,Price48H,Volume48H,Price54H,Volume54H,Price72H,Volume72H,Price96H,Volume96H,Price120H,Volume120H,Price144H,Volume144H,Abyssal whip
1643619600,2065434.0,2044901,58,50,Abyssal whip,0,0,0,1,2060691.0,2065434.0,58,2061935.0,80,2071739.0,105,2075727.0,56,2101072.0,63,2102086.0,94,2062722.0,102,2059695.0,90,2050747.0,35,2055504.0,69,2037773.0,10,2021628.0,77,2006890.0,48,1
1643598000,2061935.0,2035599,80,81,Abyssal whip,0,0,0,1,2065434.0,2061935.0,80,2071739.0,105,2075727.0,56,2101072.0,63,2102086.0,94,2062722.0,102,2059695.0,90,2050747.0,35,2075513.0,81,2083870.0,56,2033774.0,38,2014387.0,44,2005320.0,37,1
1643576400,2071739.0,2045540,105,122,Abyssal whip,0,0,0,1,2061935.0,2071739.0,105,2075727.0,56,2101072.0,63,2102086.0,94,2062722.0,102,2059695.0,90,2050747.0,35,2075513.0,81,2083695.0,84,2038524.0,92,2047249.0,91,2019336.0,91,2020485.0,117,1
1643554800,2075727.0,2066471,56,140,Abyssal whip,0,0,0,1,2071739.0,2075727.0,56,2101072.0,63,2102086.0,94,2062722.0,102,2059695.0,90,2050747.0,35,2075513.0,81,2083695.0,84,2055504.0,69,2026873.0,51,2015016.0,87,2005194.0,70,2019722.0,85,1
1643533200,2101072.0,2073369,63,56,Abyssal whip,0,0,0,1,2075727.0,2101072.0,63,2102086.0,94,2062722.0,102,2059695.0,90,2050747.0,35,2075513.0,81,2083695.0,84,2055504.0,69,2083870.0,56,2037773.0,10,2021628.0,77,2006890.0,48,2030118.0,102,1
1643511600,2102086.0,2070766,94,120,Abyssal whip,0,0,0,1,2101072.0,2102086.0,94,2062722.0,102,2059695.0,90,2050747.0,35,2075513.0,81,2083695.0,84,2055504.0,69,2083870.0,56,2038524.0,92,2033774.0,38,2014387.0,44,2005320.0,37,2016802.0,38,1
1643490000,2062722.0,2036918,102,128,Abyssal whip,0,0,0,1,2102086.0,2062722.0,102,2059695.0,90,2050747.0,35,2075513.0,81,2083695.0,84,2055504.0,69,2083870.0,56,2038524.0,92,2026873.0,51,2047249.0,91,2019336.0,91,2020485.0,117,2016151.0,98,1
1643468400,2059695.0,2037940,90,68,Abyssal whip,0,0,0,1,2062722.0,2059695.0,90,2050747.0,35,2075513.0,81,2083695.0,84,2055504.0,69,2083870.0,56,2038524.0,92,2026873.0,51,2037773.0,10,2015016.0,87,2005194.0,70,2019722.0,85,2011324.0,72,1
1643446800,2050747.0,2027655,35,39,Abyssal whip,0,0,0,1,2059695.0,2050747.0,35,2075513.0,81,2083695.0,84,2055504.0,69,2083870.0,56,2038524.0,92,2026873.0,51,2037773.0,10,2033774.0,38,2021628.0,77,2006890.0,48,2030118.0,102,2006439.0,68,1
1643425200,2075513.0,2049132,81,116,Abyssal whip,0,0,0,1,2050747.0,2075513.0,81,2083695.0,84,2055504.0,69,2083870.0,56,2038524.0,92,2026873.0,51,2037773.0,10,2033774.0,38,2047249.0,91,2014387.0,44,2005320.0,37,2016802.0,38,2028330.0,60,1
1643403600,2083695.0,2052567,84,139,Abyssal whip,0,0,0,1,2075513.0,2083695.0,84,2055504.0,69,2083870.0,56,2038524.0,92,2026873.0,51,2037773.0,10,2033774.0,38,2047249.0,91,2015016.0,87,2019336.0,91,2020485.0,117,2016151.0,98,2024649.0,108,1
1643382000,2055504.0,2034742,69,83,Abyssal whip,0,0,0,1,2083695.0,2055504.0,69,2083870.0,56,2038524.0,92,2026873.0,51,2037773.0,10,2033774.0,38,2047249.0,91,2015016.0,87,2021628.0,77,2005194.0,70,2019722.0,85,2011324.0,72,2026176.0,89,1
1643360400,2083870.0,2046454,56,66,Abyssal whip,0,0,0,1,2055504.0,2083870.0,56,2038524.0,92,2026873.0,51,2037773.0,10,2033774.0,38,2047249.0,91,2015016.0,87,2021628.0,77,2014387.0,44,2006890.0,48,2030118.0,102,2006439.0,68,2022949.0,62,1
1643338800,2038524.0,2018703,92,63,Abyssal whip,0,0,0,1,2083870.0,2038524.0,92,2026873.0,51,2037773.0,10,2033774.0,38,2047249.0,91,2015016.0,87,2021628.0,77,2014387.0,44,2019336.0,91,2005320.0,37,2016802.0,38,2028330.0,60,2022897.0,42,1
1643317200,2026873.0,2013838,51,109,Abyssal whip,0,0,0,1,2038524.0,2026873.0,51,2037773.0,10,2033774.0,38,2047249.0,91,2015016.0,87,2021628.0,77,2014387.0,44,2019336.0,91,2005194.0,70,2020485.0,117,2016151.0,98,2024649.0,108,2041501.0,119,1
1643295600,2037773.0,2011912,10,2,Abyssal whip,0,0,0,1,2026873.0,2037773.0,10,2033774.0,38,2047249.0,91,2015016.0,87,2021628.0,77,2014387.0,44,2019336.0,91,2005194.0,70,2006890.0,48,2019722.0,85,2011324.0,72,2026176.0,89,2023412.0,128,1
1643274000,2033774.0,2018702,38,48,Abyssal whip,0,0,0,1,2037773.0,2033774.0,38,2047249.0,91,2015016.0,87,2021628.0,77,2014387.0,44,2019336.0,91,2005194.0,70,2006890.0,48,2005320.0,37,2030118.0,102,2006439.0,68,2022949.0,62,2019662.0,72,1
1643252400,2047249.0,2020660,91,140,Abyssal whip,0,0,0,1,2033774.0,2047249.0,91,2015016.0,87,2021628.0,77,2014387.0,44,2019336.0,91,2005194.0,70,2006890.0,48,2005320.0,37,2020485.0,117,2016802.0,38,2028330.0,60,2022897.0,42,2033359.0,40,1
1643230800,2015016.0,2004192,87,75,Abyssal whip,0,0,0,1,2047249.0,2015016.0,87,2021628.0,77,2014387.0,44,2019336.0,91,2005194.0,70,2006890.0,48,2005320.0,37,2020485.0,117,2019722.0,85,2016151.0,98,2024649.0,108,2041501.0,119,2043427.0,112,1
1643209200,2021628.0,2003811,77,72,Abyssal whip,0,0,0,1,2015016.0,2021628.0,77,2014387.0,44,2019336.0,91,2005194.0,70,2006890.0,48,2005320.0,37,2020485.0,117,2019722.0,85,2030118.0,102,2011324.0,72,2026176.0,89,2023412.0,128,2029765.0,84,1
1643187600,2014387.0,1993500,44,42,Abyssal whip,0,0,0,1,2021628.0,2014387.0,44,2019336.0,91,2005194.0,70,2006890.0,48,2005320.0,37,2020485.0,117,2019722.0,85,2030118.0,102,2016802.0,38,2006439.0,68,2022949.0,62,2019662.0,72,2047779.0,36,1
1643166000,2019336.0,1994968,91,86,Abyssal whip,0,0,0,1,2014387.0,2019336.0,91,2005194.0,70,2006890.0,48,2005320.0,37,2020485.0,117,2019722.0,85,2030118.0,102,2016802.0,38,2016151.0,98,2028330.0,60,2022897.0,42,2033359.0,40,2049209.0,30,1
1643144400,2005194.0,1993736,70,114,Abyssal whip,0,0,0,1,2019336.0,2005194.0,70,2006890.0,48,2005320.0,37,2020485.0,117,2019722.0,85,2030118.0,102,2016802.0,38,2016151.0,98,2011324.0,72,2024649.0,108,2041501.0,119,2043427.0,112,2036139.0,58,1
1643122800,2006890.0,1994688,48,55,Abyssal whip,0,0,0,1,2005194.0,2006890.0,48,2005320.0,37,2020485.0,117,2019722.0,85,2030118.0,102,2016802.0,38,2016151.0,98,2011324.0,72,2006439.0,68,2026176.0,89,2023412.0,128,2029765.0,84,2038720.0,113,1
1643101200,2005320.0,1994056,37,33,Abyssal whip,0,0,0,1,2006890.0,2005320.0,37,2020485.0,117,2019722.0,85,2030118.0,102,2016802.0,38,2016151.0,98,2011324.0,72,2006439.0,68,2028330.0,60,2022949.0,62,2019662.0,72,2047779.0,36,1990612.0,1,1
1643079600,2020485.0,2001397,117,110,Abyssal whip,0,0,0,1,2005320.0,2020485.0,117,2019722.0,85,2030118.0,102,2016802.0,38,2016151.0,98,2011324.0,72,2006439.0,68,2028330.0,60,2024649.0,108,2022897.0,42,2033359.0,40,2049209.0,30,1977092.0,48,1
1643058000,2019722.0,2003062,85,130,Abyssal whip,0,0,0,1,2020485.0,2019722.0,85,2030118.0,102,2016802.0,38,2016151.0,98,2011324.0,72,2006439.0,68,2028330.0,60,2024649.0,108,2026176.0,89,2041501.0,119,2043427.0,112,2036139.0,58,2000028.0,126,1
1643036400,2030118.0,2012425,102,59,Abyssal whip,0,0,0,1,2019722.0,2030118.0,102,2016802.0,38,2016151.0,98,2011324.0,72,2006439.0,68,2028330.0,60,2024649.0,108,2026176.0,89,2022949.0,62,2023412.0,128,2029765.0,84,2038720.0,113,1989655.0,156,1
1643014800,2016802.0,1995822,38,39,Abyssal whip,0,0,0,1,2030118.0,2016802.0,38,2016151.0,98,2011324.0,72,2006439.0,68,2028330.0,60,2024649.0,108,2026176.0,89,2022949.0,62,2022897.0,42,2019662.0,72,2047779.0,36,1990612.0,1,2008082.0,87,1
1642993200,2016151.0,1996287,98,113,Abyssal whip,0,0,0,1,2016802.0,2016151.0,98,2011324.0,72,2006439.0,68,2028330.0,60,2024649.0,108,2026176.0,89,2022949.0,62,2022897.0,42,2041501.0,119,2033359.0,40,2049209.0,30,1977092.0,48,1979734.0,58,1
1642971600,2011324.0,1997780,72,133,Abyssal whip,0,0,0,1,2016151.0,2011324.0,72,2006439.0,68,2028330.0,60,2024649.0,108,2026176.0,89,2022949.0,62,2022897.0,42,2041501.0,119,2023412.0,128,2043427.0,112,2036139.0,58,2000028.0,126,1988340.0,105,1
1642950000,2006439.0,1982992,68,146,Abyssal whip,0,0,0,1,2011324.0,2006439.0,68,2028330.0,60,2024649.0,108,2026176.0,89,2022949.0,62,2022897.0,42,2041501.0,119,2023412.0,128,2019662.0,72,2029765.0,84,2038720.0,113,1989655.0,156,1983177.0,136,1
1642928400,2028330.0,2013276,60,44,Abyssal whip,0,0,0,1,2006439.0,2028330.0,60,2024649.0,108,2026176.0,89,2022949.0,62,2022897.0,42,2041501.0,119,2023412.0,128,2019662.0,72,2033359.0,40,2047779.0,36,1990612.0,1,2008082.0,87,1988483.0,22,1
1642906800,2024649.0,2006340,108,86,Abyssal whip,0,0,0,1,2028330.0,2024649.0,108,2026176.0,89,2022949.0,62,2022897.0,42,2041501.0,119,2023412.0,128,2019662.0,72,2033359.0,40,2043427.0,112,2049209.0,30,1977092.0,48,1979734.0,58,1991275.0,53,1
1642885200,2026176.0,2012418,89,138,Abyssal whip,0,0,0,1,2024649.0,2026176.0,89,2022949.0,62,2022897.0,42,2041501.0,119,2023412.0,128,2019662.0,72,2033359.0,40,2043427.0,112,2029765.0,84,2036139.0,58,2000028.0,126,1988340.0,105,2010961.0,126,1
1642863600,2022949.0,2013200,62,81,Abyssal whip,0,0,0,1,2026176.0,2022949.0,62,2022897.0,42,2041501.0,119,2023412.0,128,2019662.0,72,2033359.0,40,2043427.0,112,2029765.0,84,2047779.0,36,2038720.0,113,1989655.0,156,1983177.0,136,2001676.0,209,1
1642842000,2022897.0,1998696,42,33,Abyssal whip,0,0,0,1,2022949.0,2022897.0,42,2041501.0,119,2023412.0,128,2019662.0,72,2033359.0,40,2043427.0,112,2029765.0,84,2047779.0,36,2049209.0,30,1990612.0,1,2008082.0,87,1988483.0,22,2019212.0,183,1
1642820400,2041501.0,2011014,119,82,Abyssal whip,0,0,0,1,2022897.0,2041501.0,119,2023412.0,128,2019662.0,72,2033359.0,40,2043427.0,112,2029765.0,84,2047779.0,36,2049209.0,30,2036139.0,58,1977092.0,48,1979734.0,58,1991275.0,53,2028793.0,78,1
1642798800,2023412.0,2000132,128,154,Abyssal whip,0,0,0,1,2041501.0,2023412.0,128,2019662.0,72,2033359.0,40,2043427.0,112,2029765.0,84,2047779.0,36,2049209.0,30,2036139.0,58,2038720.0,113,2000028.0,126,1988340.0,105,2010961.0,126,2040203.0,106,1
1642777200,2019662.0,2000731,72,75,Abyssal whip,0,0,0,1,2023412.0,2019662.0,72,2033359.0,40,2043427.0,112,2029765.0,84,2047779.0,36,2049209.0,30,2036139.0,58,2038720.0,113,1990612.0,1,1989655.0,156,1983177.0,136,2001676.0,209,2051975.0,122,1
1642755600,2033359.0,2007414,40,42,Abyssal whip,0,0,0,1,2019662.0,2033359.0,40,2043427.0,112,2029765.0,84,2047779.0,36,2049209.0,30,2036139.0,58,2038720.0,113,1990612.0,1,1977092.0,48,2008082.0,87,1988483.0,22,2019212.0,183,2050625.0,79,1
1642734000,2043427.0,2018726,112,102,Abyssal whip,0,0,0,1,2033359.0,2043427.0,112,2029765.0,84,2047779.0,36,2049209.0,30,2036139.0,58,2038720.0,113,1990612.0,1,1977092.0,48,2000028.0,126,1979734.0,58,1991275.0,53,2028793.0,78,2058691.0,71,1
1642712400,2029765.0,2010323,84,113,Abyssal whip,0,0,0,1,2043427.0,2029765.0,84,2047779.0,36,2049209.0,30,2036139.0,58,2038720.0,113,1990612.0,1,1977092.0,48,2000028.0,126,1989655.0,156,1988340.0,105,2010961.0,126,2040203.0,106,2060027.0,141,1
1642690800,2047779.0,2025692,36,97,Abyssal whip,0,0,0,1,2029765.0,2047779.0,36,2049209.0,30,2036139.0,58,2038720.0,113,1990612.0,1,1977092.0,48,2000028.0,126,1989655.0,156,2008082.0,87,1983177.0,136,2001676.0,209,2051975.0,122,2052131.0,196,1
1642669200,2049209.0,2043269,30,51,Abyssal whip,0,0,0,1,2047779.0,2049209.0,30,2036139.0,58,2038720.0,113,1990612.0,1,1977092.0,48,2000028.0,126,1989655.0,156,2008082.0,87,1979734.0,58,1988483.0,22,2019212.0,183,2050625.0,79,2073801.0,119,1
1642647600,2036139.0,2019309,58,119,Abyssal whip,0,0,0,1,2049209.0,2036139.0,58,2038720.0,113,1990612.0,1,1977092.0,48,2000028.0,126,1989655.0,156,2008082.0,87,1979734.0,58,1988340.0,105,1991275.0,53,2028793.0,78,2058691.0,71,2066079.0,83,1
1642626000,2038720.0,2008354,113,93,Abyssal whip,0,0,0,1,2036139.0,2038720.0,113,1990612.0,1,1977092.0,48,2000028.0,126,1989655.0,156,2008082.0,87,1979734.0,58,1988340.0,105,1983177.0,136,2010961.0,126,2040203.0,106,2060027.0,141,2055326.0,105,1
1642604400,1990612.0,1951000,1,1,Abyssal whip,0,0,0,1,2038720.0,1990612.0,1,1977092.0,48,2000028.0,126,1989655.0,156,2008082.0,87,1979734.0,58,1988340.0,105,1983177.0,136,1988483.0,22,2001676.0,209,2051975.0,122,2052131.0,196,2079720.0,127,1
1642582800,1977092.0,1950395,48,76,Abyssal whip,0,0,0,1,1990612.0,1977092.0,48,2000028.0,126,1989655.0,156,2008082.0,87,1979734.0,58,1988340.0,105,1983177.0,136,1988483.0,22,1991275.0,53,2019212.0,183,2050625.0,79,2073801.0,119,2070642.0,133,1
1642561200,2000028.0,1983283,126,115,Abyssal whip,0,0,0,1,1977092.0,2000028.0,126,1989655.0,156,2008082.0,87,1979734.0,58,1988340.0,105,1983177.0,136,1988483.0,22,1991275.0,53,2010961.0,126,2028793.0,78,2058691.0,71,2066079.0,83,2089828.0,55,1
1642539600,1989655.0,1967010,156,90,Abyssal whip,0,0,0,1,2000028.0,1989655.0,156,2008082.0,87,1979734.0,58,1988340.0,105,1983177.0,136,1988483.0,22,1991275.0,53,2010961.0,126,2001676.0,209,2040203.0,106,2060027.0,141,2055326.0,105,2059919.0,38,1
1642518000,2008082.0,1983091,87,82,Abyssal whip,0,0,0,1,1989655.0,2008082.0,87,1979734.0,58,1988340.0,105,1983177.0,136,1988483.0,22,1991275.0,53,2010961.0,126,2001676.0,209,2019212.0,183,2051975.0,122,2052131.0,196,2079720.0,127,1981024.0,138,1
1642496400,1979734.0,1961363,58,54,Abyssal whip,0,0,0,1,2008082.0,1979734.0,58,1988340.0,105,1983177.0,136,1988483.0,22,1991275.0,53,2010961.0,126,2001676.0,209,2019212.0,183,2028793.0,78,2050625.0,79,2073801.0,119,2070642.0,133,1993167.0,115,1
1642474800,1988340.0,1965259,105,138,Abyssal whip,0,0,0,1,1979734.0,1988340.0,105,1983177.0,136,1988483.0,22,1991275.0,53,2010961.0,126,2001676.0,209,2019212.0,183,2028793.0,78,2040203.0,106,2058691.0,71,2066079.0,83,2089828.0,55,1971452.0,44,1
1642453200,1983177.0,1957158,136,149,Abyssal whip,0,0,0,1,1988340.0,1983177.0,136,1988483.0,22,1991275.0,53,2010961.0,126,2001676.0,209,2019212.0,183,2028793.0,78,2040203.0,106,2051975.0,122,2060027.0,141,2055326.0,105,2059919.0,38,2011804.0,118,1
1642431600,1988483.0,1974409,22,86,Abyssal whip,0,0,0,1,1983177.0,1988483.0,22,1991275.0,53,2010961.0,126,2001676.0,209,2019212.0,183,2028793.0,78,2040203.0,106,2051975.0,122,2050625.0,79,2052131.0,196,2079720.0,127,1981024.0,138,1968398.0,117,1
1642410000,1991275.0,1973564,53,44,Abyssal whip,0,0,0,1,1988483.0,1991275.0,53,2010961.0,126,2001676.0,209,2019212.0,183,2028793.0,78,2040203.0,106,2051975.0,122,2050625.0,79,2058691.0,71,2073801.0,119,2070642.0,133,1993167.0,115,1920448.0,74,1
1642388400,2010961.0,1976838,126,115,Abyssal whip,0,0,0,1,1991275.0,2010961.0,126,2001676.0,209,2019212.0,183,2028793.0,78,2040203.0,106,2051975.0,122,2050625.0,79,2058691.0,71,2060027.0,141,2066079.0,83,2089828.0,55,1971452.0,44,1880317.0,26,1
1642366800,2001676.0,1972429,209,145,Abyssal whip,0,0,0,1,2010961.0,2001676.0,209,2019212.0,183,2028793.0,78,2040203.0,106,2051975.0,122,2050625.0,79,2058691.0,71,2060027.0,141,2052131.0,196,2055326.0,105,2059919.0,38,2011804.0,118,1898220.0,35,1
1642345200,2019212.0,1993635,183,136,Abyssal whip,0,0,0,1,2001676.0,2019212.0,183,2028793.0,78,2040203.0,106,2051975.0,122,2050625.0,79,2058691.0,71,2060027.0,141,2052131.0,196,2073801.0,119,2079720.0,127,1981024.0,138,1968398.0,117,1889431.0,111,1
1642323600,2028793.0,2011485,78,81,Abyssal whip,0,0,0,1,2019212.0,2028793.0,78,2040203.0,106,2051975.0,122,2050625.0,79,2058691.0,71,2060027.0,141,2052131.0,196,2073801.0,119,2066079.0,83,2070642.0,133,1993167.0,115,1920448.0,74,1924640.0,92,1
1642302000,2040203.0,2014821,106,167,Abyssal whip,0,0,0,1,2028793.0,2040203.0,106,2051975.0,122,2050625.0,79,2058691.0,71,2060027.0,141,2052131.0,196,2073801.0,119,2066079.0,83,2055326.0,105,2089828.0,55,1971452.0,44,1880317.0,26,1910152.0,70,1
1642280400,2051975.0,2026500,122,202,Abyssal whip,0,0,0,1,2040203.0,2051975.0,122,2050625.0,79,2058691.0,71,2060027.0,141,2052131.0,196,2073801.0,119,2066079.0,83,2055326.0,105,2079720.0,127,2059919.0,38,2011804.0,118,1898220.0,35,1897681.0,140,1
1642258800,2050625.0,2037538,79,108,Abyssal whip,0,0,0,1,2051975.0,2050625.0,79,2058691.0,71,2060027.0,141,2052131.0,196,2073801.0,119,2066079.0,83,2055326.0,105,2079720.0,127,2070642.0,133,1981024.0,138,1968398.0,117,1889431.0,111,1880710.0,180,1
1642237200,2058691.0,2027476,71,64,Abyssal whip,0,0,0,1,2050625.0,2058691.0,71,2060027.0,141,2052131.0,196,2073801.0,119,2066079.0,83,2055326.0,105,2079720.0,127,2070642.0,133,2089828.0,55,1993167.0,115,1920448.0,74,1924640.0,92,1889630.0,116,1
1642215600,2060027.0,2038412,141,117,Abyssal whip,0,0,0,1,2058691.0,2060027.0,141,2052131.0,196,2073801.0,119,2066079.0,83,2055326.0,105,2079720.0,127,2070642.0,133,2089828.0,55,2059919.0,38,1971452.0,44,1880317.0,26,1910152.0,70,1882039.0,78,1
1642194000,2052131.0,2029817,196,147,Abyssal whip,0,0,0,1,2060027.0,2052131.0,196,2073801.0,119,2066079.0,83,2055326.0,105,2079720.0,127,2070642.0,133,2089828.0,55,2059919.0,38,1981024.0,138,2011804.0,118,1898220.0,35,1897681.0,140,1879932.0,167,1
1642172400,2073801.0,2042186,119,122,Abyssal whip,0,0,0,1,2052131.0,2073801.0,119,2066079.0,83,2055326.0,105,2079720.0,127,2070642.0,133,2089828.0,55,2059919.0,38,1981024.0,138,1993167.0,115,1968398.0,117,1889431.0,111,1880710.0,180,1879578.0,160,1
1642150800,2066079.0,2034972,83,66,Abyssal whip,0,0,0,1,2073801.0,2066079.0,83,2055326.0,105,2079720.0,127,2070642.0,133,2089828.0,55,2059919.0,38,1981024.0,138,1993167.0,115,1971452.0,44,1920448.0,74,1924640.0,92,1889630.0,116,1894722.0,107,1
1642129200,2055326.0,2021352,105,120,Abyssal whip,0,0,0,1,2066079.0,2055326.0,105,2079720.0,127,2070642.0,133,2089828.0,55,2059919.0,38,1981024.0,138,1993167.0,115,1971452.0,44,2011804.0,118,1880317.0,26,1910152.0,70,1882039.0,78,1883227.0,59,1
1642107600,2079720.0,2054222,127,115,Abyssal whip,0,0,0,1,2055326.0,2079720.0,127,2070642.0,133,2089828.0,55,2059919.0,38,1981024.0,138,1993167.0,115,1971452.0,44,2011804.0,118,1968398.0,117,1898220.0,35,1897681.0,140,1879932.0,167,1921202.0,193,1
1642086000,2070642.0,2049345,133,110,Abyssal whip,0,0,0,1,2079720.0,2070642.0,133,2089828.0,55,2059919.0,38,1981024.0,138,1993167.0,115,1971452.0,44,2011804.0,118,1968398.0,117,1920448.0,74,1889431.0,111,1880710.0,180,1879578.0,160,1914608.0,118,1
1642064400,2089828.0,2054344,55,61,Abyssal whip,0,0,0,1,2070642.0,2089828.0,55,2059919.0,38,1981024.0,138,1993167.0,115,1971452.0,44,2011804.0,118,1968398.0,117,1920448.0,74,1880317.0,26,1924640.0,92,1889630.0,116,1894722.0,107,1926468.0,92,1
1642042800,2059919.0,2018037,38,114,Abyssal whip,0,0,0,1,2089828.0,2059919.0,38,1981024.0,138,1993167.0,115,1971452.0,44,2011804.0,118,1968398.0,117,1920448.0,74,1880317.0,26,1898220.0,35,1910152.0,70,1882039.0,78,1883227.0,59,1958429.0,91,1
1642021200,1981024.0,1959971,138,154,Abyssal whip,0,0,0,1,2059919.0,1981024.0,138,1993167.0,115,1971452.0,44,2011804.0,118,1968398.0,117,1920448.0,74,1880317.0,26,1898220.0,35,1889431.0,111,1897681.0,140,1879932.0,167,1921202.0,193,1940844.0,125,1
1641999600,1993167.0,1963147,115,120,Abyssal whip,0,0,0,1,1981024.0,1993167.0,115,1971452.0,44,2011804.0,118,1968398.0,117,1920448.0,74,1880317.0,26,1898220.0,35,1889431.0,111,1924640.0,92,1880710.0,180,1879578.0,160,1914608.0,118,1956586.0,166,1
1641978000,1971452.0,1953171,44,80,Abyssal whip,0,0,0,1,1993167.0,1971452.0,44,2011804.0,118,1968398.0,117,1920448.0,74,1880317.0,26,1898220.0,35,1889431.0,111,1924640.0,92,1910152.0,70,1889630.0,116,1894722.0,107,1926468.0,92,1984008.0,78,1
1641956400,2011804.0,1985212,118,149,Abyssal whip,0,0,0,1,1971452.0,2011804.0,118,1968398.0,117,1920448.0,74,1880317.0,26,1898220.0,35,1889431.0,111,1924640.0,92,1910152.0,70,1897681.0,140,1882039.0,78,1883227.0,59,1958429.0,91,2006568.0,66,1
1641934800,1968398.0,1941977,117,121,Abyssal whip,0,0,0,1,2011804.0,1968398.0,117,1920448.0,74,1880317.0,26,1898220.0,35,1889431.0,111,1924640.0,92,1910152.0,70,1897681.0,140,1880710.0,180,1879932.0,167,1921202.0,193,1940844.0,125,1998655.0,115,1
1641913200,1920448.0,1886659,74,98,Abyssal whip,0,0,0,1,1968398.0,1920448.0,74,1880317.0,26,1898220.0,35,1889431.0,111,1924640.0,92,1910152.0,70,1897681.0,140,1880710.0,180,1889630.0,116,1879578.0,160,1914608.0,118,1956586.0,166,2058084.0,151,1
1641891600,1880317.0,1870005,26,44,Abyssal whip,0,0,0,1,1920448.0,1880317.0,26,1898220.0,35,1889431.0,111,1924640.0,92,1910152.0,70,1897681.0,140,1880710.0,180,1889630.0,116,1882039.0,78,1894722.0,107,1926468.0,92,1984008.0,78,2005836.0,138,1
1641870000,1898220.0,1875891,35,96,Abyssal whip,0,0,0,1,1880317.0,1898220.0,35,1889431.0,111,1924640.0,92,1910152.0,70,1897681.0,140,1880710.0,180,1889630.0,116,1882039.0,78,1879932.0,167,1883227.0,59,1958429.0,91,2006568.0,66,2136652.0,81,1
1641848400,1889431.0,1870197,111,92,Abyssal whip,0,0,0,1,1898220.0,1889431.0,111,1924640.0,92,1910152.0,70,1897681.0,140,1880710.0,180,1889630.0,116,1882039.0,78,1879932.0,167,1879578.0,160,1921202.0,193,1940844.0,125,1998655.0,115,2141699.0,108,1
1641826800,1924640.0,1896952,92,104,Abyssal whip,0,0,0,1,1889431.0,1924640.0,92,1910152.0,70,1897681.0,140,1880710.0,180,1889630.0,116,1882039.0,78,1879932.0,167,1879578.0,160,1894722.0,107,1914608.0,118,1956586.0,166,2058084.0,151,2135982.0,100,1
1641805200,1910152.0,1886563,70,66,Abyssal whip,0,0,0,1,1924640.0,1910152.0,70,1897681.0,140,1880710.0,180,1889630.0,116,1882039.0,78,1879932.0,167,1879578.0,160,1894722.0,107,1883227.0,59,1926468.0,92,1984008.0,78,2005836.0,138,2157189.0,108,1
1641783600,1897681.0,1876351,140,122,Abyssal whip,0,0,0,1,1910152.0,1897681.0,140,1880710.0,180,1889630.0,116,1882039.0,78,1879932.0,167,1879578.0,160,1894722.0,107,1883227.0,59,1921202.0,193,1958429.0,91,2006568.0,66,2136652.0,81,2154630.0,58,1
1641762000,1880710.0,1858055,180,168,Abyssal whip,0,0,0,1,1897681.0,1880710.0,180,1889630.0,116,1882039.0,78,1879932.0,167,1879578.0,160,1894722.0,107,1883227.0,59,1921202.0,193,1914608.0,118,1940844.0,125,1998655.0,115,2141699.0,108,2167375.0,56,1
1641740400,1889630.0,1871968,116,129,Abyssal whip,0,0,0,1,1880710.0,1889630.0,116,1882039.0,78,1879932.0,167,1879578.0,160,1894722.0,107,1883227.0,59,1921202.0,193,1914608.0,118,1926468.0,92,1956586.0,166,2058084.0,151,2135982.0,100,2188618.0,18,1
1641718800,1882039.0,1866629,78,110,Abyssal whip,0,0,0,1,1889630.0,1882039.0,78,1879932.0,167,1879578.0,160,1894722.0,107,1883227.0,59,1921202.0,193,1914608.0,118,1926468.0,92,1958429.0,91,1984008.0,78,2005836.0,138,2157189.0,108,2189480.0,76,1
1641697200,1879932.0,1859928,167,139,Abyssal whip,0,0,0,1,1882039.0,1879932.0,167,1879578.0,160,1894722.0,107,1883227.0,59,1921202.0,193,1914608.0,118,1926468.0,92,1958429.0,91,1940844.0,125,2006568.0,66,2136652.0,81,2154630.0,58,2184765.0,25,1
1641675600,1879578.0,1847337,160,164,Abyssal whip,0,0,0,1,1879932.0,1879578.0,160,1894722.0,107,1883227.0,59,1921202.0,193,1914608.0,118,1926468.0,92,1958429.0,91,1940844.0,125,1956586.0,166,1998655.0,115,2141699.0,108,2167375.0,56,2208940.0,114,1
1641654000,1894722.0,1873611,107,97,Abyssal whip,0,0,0,1,1879578.0,1894722.0,107,1883227.0,59,1921202.0,193,1914608.0,118,1926468.0,92,1958429.0,91,1940844.0,125,1956586.0,166,1984008.0,78,2058084.0,151,2135982.0,100,2188618.0,18,2217015.0,135,1
1641632400,1883227.0,1861295,59,73,Abyssal whip,0,0,0,1,1894722.0,1883227.0,59,1921202.0,193,1914608.0,118,1926468.0,92,1958429.0,91,1940844.0,125,1956586.0,166,1984008.0,78,2006568.0,66,2005836.0,138,2157189.0,108,2189480.0,76,2219399.0,107,1
